repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
tensorflow/tensorflow,87298,copybara-service[bot],2025-02-14T05:07:04Z,2025-02-15T09:31:59Z,2025-02-15T09:31:58Z,0,,28.415277777777778,14,5,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87298
tensorflow/tensorflow,87297,copybara-service[bot],2025-02-14T05:07:04Z,2025-02-14T06:44:41Z,2025-02-14T06:44:40Z,0,,1.6269444444444445,4,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87297
tensorflow/tensorflow,87295,copybara-service[bot],2025-02-14T05:03:16Z,2025-02-14T07:13:13Z,2025-02-14T07:13:12Z,0,,2.1658333333333335,3,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87295
tensorflow/tensorflow,87284,copybara-service[bot],2025-02-14T03:19:38Z,2025-02-14T20:57:49Z,2025-02-14T20:57:49Z,0,,17.636388888888888,239,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87284
tensorflow/tensorflow,87281,copybara-service[bot],2025-02-14T02:11:36Z,2025-02-14T21:44:23Z,2025-02-14T21:44:22Z,0,,19.546388888888888,19,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87281
tensorflow/tensorflow,87279,copybara-service[bot],2025-02-14T01:11:46Z,2025-02-14T19:08:34Z,2025-02-14T19:08:33Z,0,,17.946666666666665,72,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87279
tensorflow/tensorflow,87278,copybara-service[bot],2025-02-14T01:10:48Z,2025-02-14T01:28:04Z,2025-02-14T01:28:03Z,0,,0.2877777777777778,46,4,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87278
tensorflow/tensorflow,87277,copybara-service[bot],2025-02-14T00:44:00Z,2025-02-14T01:18:33Z,2025-02-14T01:18:32Z,0,,0.5758333333333333,22,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87277
tensorflow/tensorflow,87270,copybara-service[bot],2025-02-13T22:32:33Z,2025-02-13T23:37:02Z,2025-02-13T23:37:01Z,0,,1.0747222222222221,65,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87270
tensorflow/tensorflow,87269,copybara-service[bot],2025-02-13T22:18:17Z,2025-02-14T01:49:35Z,2025-02-14T01:49:34Z,0,,3.5216666666666665,62,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87269
tensorflow/tensorflow,87268,copybara-service[bot],2025-02-13T22:06:43Z,2025-02-14T20:23:24Z,2025-02-14T20:23:22Z,0,,22.278055555555557,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87268
tensorflow/tensorflow,87266,copybara-service[bot],2025-02-13T21:58:27Z,2025-02-14T00:40:30Z,2025-02-14T00:40:28Z,0,,2.700833333333333,362,11,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87266
tensorflow/tensorflow,87265,copybara-service[bot],2025-02-13T21:23:46Z,2025-02-14T07:25:57Z,2025-02-14T07:25:56Z,0,,10.036388888888888,94,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87265
tensorflow/tensorflow,87261,copybara-service[bot],2025-02-13T20:22:46Z,2025-02-13T22:59:11Z,2025-02-13T22:59:10Z,0,,2.6069444444444443,64,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87261
