repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
openstreetmap/openstreetmap-website,5364,AntonKhorev,2024-12-02T08:37:35Z,2024-12-02T15:01:55Z,2024-12-02T15:01:55Z,1,HolgerJeromin,1.2616666666666667,6.405555555555556,2,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5364
openstreetmap/openstreetmap-website,5362,AntonKhorev,2024-12-01T02:12:59Z,2024-12-11T16:53:15Z,2024-12-11T16:53:15Z,2,"hlfan, AntonKhorev",56.117777777777775,254.67111111111112,166,16,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5362
openstreetmap/openstreetmap-website,5361,Yatharths11,2024-11-30T13:51:03Z,,2025-01-15T13:13:59Z,1,hlfan,68.01694444444445,1103.3822222222223,3,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5361
openstreetmap/openstreetmap-website,5346,AntonKhorev,2024-11-21T00:25:37Z,2024-11-21T22:16:58Z,2024-11-21T22:16:58Z,2,"tomhughes, tomhughes",18.36638888888889,21.855833333333333,124,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5346
openstreetmap/openstreetmap-website,5325,scy,2024-11-14T21:43:01Z,,2024-11-15T18:53:05Z,8,"hlfan, scy, pkrasicki, Dr-Mx, pkrasicki, Dr-Mx, scy, Dr-Mx",10.754444444444445,21.16777777777778,8,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5325
openstreetmap/openstreetmap-website,5323,nenad-vujicic,2024-11-14T14:40:00Z,,2024-12-20T14:55:30Z,2,"AntonKhorev, nenad-vujicic",550.1836111111111,864.2583333333333,119,6,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5323
openstreetmap/openstreetmap-website,5314,AntonKhorev,2024-11-12T23:02:59Z,2024-11-20T18:21:11Z,2024-11-20T18:21:11Z,5,"tomhughes, AntonKhorev, AntonKhorev, tomhughes, AntonKhorev",19.81388888888889,187.30333333333334,172,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5314
openstreetmap/openstreetmap-website,5312,AntonKhorev,2024-11-11T15:04:21Z,2024-11-13T17:06:33Z,2024-11-13T17:06:33Z,3,"tomhughes, AntonKhorev, tomhughes",27.77166666666667,50.03666666666667,72,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5312
openstreetmap/openstreetmap-website,5307,AntonKhorev,2024-11-07T08:48:32Z,2024-11-08T08:05:22Z,2024-11-08T08:05:22Z,1,tomhughes,8.945,23.280555555555555,24,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5307
openstreetmap/openstreetmap-website,5304,AntonKhorev,2024-11-06T10:26:11Z,2024-11-08T08:05:22Z,2024-11-08T08:05:22Z,2,"tomhughes, AntonKhorev",31.177777777777777,45.653055555555554,16,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5304
openstreetmap/openstreetmap-website,5297,kcne,2024-10-30T21:11:09Z,2024-11-18T15:29:29Z,2024-11-18T15:29:29Z,7,"tomhughes, AntonKhorev, kcne, AntonKhorev, AntonKhorev, kcne, kcne",141.845,450.30555555555554,56,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5297
openstreetmap/openstreetmap-website,5295,tomhughes,2024-10-29T22:18:16Z,2024-11-13T16:07:41Z,2024-11-13T16:07:41Z,1,nenad-vujicic,182.03972222222222,353.8236111111111,44,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5295
openstreetmap/openstreetmap-website,5293,AntonKhorev,2024-10-28T00:49:54Z,2024-11-13T18:45:16Z,2024-11-13T18:45:16Z,2,"gravitystorm, AntonKhorev",14.391944444444444,401.92277777777775,117,8,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5293
