repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
Homebrew/brew,18823,cho-m,2024-11-25T22:06:52Z,2024-12-19T15:51:34Z,2024-12-19T15:51:34Z,2,"p-linnane, MikeMcQuaid","0.69, 9.66",0.6877777777777778,569.745,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18823
Homebrew/brew,18818,p-linnane,2024-11-25T16:58:22Z,2024-11-25T17:07:32Z,2024-11-25T17:07:32Z,1,MikeMcQuaid,0.15,0.15083333333333335,0.1527777777777778,8,1,https://api.github.com/repos/Homebrew/brew/pulls/18818
Homebrew/brew,18814,dduugg,2024-11-24T18:21:07Z,2024-11-25T03:36:45Z,2024-11-25T03:36:45Z,1,apainintheneck,3.98,3.9808333333333334,9.260555555555555,21,2,https://api.github.com/repos/Homebrew/brew/pulls/18814
Homebrew/brew,18813,samford,2024-11-24T15:53:19Z,2024-11-24T19:09:01Z,2024-11-24T19:09:01Z,1,EricFromCanada,3.26,3.261111111111111,3.2616666666666667,2,1,https://api.github.com/repos/Homebrew/brew/pulls/18813
Homebrew/brew,18812,samford,2024-11-24T15:37:00Z,2024-11-25T08:55:09Z,2024-11-25T08:55:09Z,3,"apainintheneck, apainintheneck, MikeMcQuaid","8.73, 2.43, 6.13",8.733055555555556,17.3025,167,3,https://api.github.com/repos/Homebrew/brew/pulls/18812
Homebrew/brew,18811,gromgit,2024-11-24T13:22:30Z,2024-11-25T15:17:04Z,2024-11-25T15:17:04Z,3,"reitermarkus, MikeMcQuaid, MikeMcQuaid","9.08, 10.42, 6.30",9.083055555555555,25.909444444444443,6,1,https://api.github.com/repos/Homebrew/brew/pulls/18811
Homebrew/brew,18810,alebcay,2024-11-24T02:04:22Z,2024-11-25T08:49:58Z,2024-11-25T08:49:58Z,3,"EricFromCanada, reitermarkus, MikeMcQuaid","1.72, 8.78, 20.26",1.7152777777777777,30.76,24,2,https://api.github.com/repos/Homebrew/brew/pulls/18810
Homebrew/brew,18809,reitermarkus,2024-11-23T23:01:06Z,2024-11-25T08:36:59Z,2024-11-25T08:36:59Z,1,MikeMcQuaid,33.59,33.595,33.598055555555554,188,3,https://api.github.com/repos/Homebrew/brew/pulls/18809
Homebrew/brew,18808,SMillerDev,2024-11-23T21:04:46Z,2024-12-16T12:27:43Z,2024-12-16T12:27:43Z,2,"MikeMcQuaid, MikeMcQuaid","35.56, 507.59",35.564166666666665,543.3825,74,5,https://api.github.com/repos/Homebrew/brew/pulls/18808
Homebrew/brew,18806,dduugg,2024-11-23T02:44:48Z,2024-11-25T08:51:07Z,2024-11-25T08:51:07Z,5,"reitermarkus, reitermarkus, reitermarkus, apainintheneck, MikeMcQuaid","14.77, 0.14, 7.21, 21.54, 10.45",14.765277777777778,54.10527777777778,60,5,https://api.github.com/repos/Homebrew/brew/pulls/18806
Homebrew/brew,18805,Bo98,2024-11-22T22:21:00Z,2024-11-25T17:49:32Z,2024-11-25T17:49:32Z,2,"MikeMcQuaid, MikeMcQuaid","58.15, 0.01",58.153888888888886,67.47555555555556,37,3,https://api.github.com/repos/Homebrew/brew/pulls/18805
Homebrew/brew,18801,dduugg,2024-11-22T02:13:23Z,2024-11-22T09:03:04Z,2024-11-22T09:03:04Z,2,"carlocab, MikeMcQuaid","4.69, 2.13",4.694166666666667,6.828055555555555,54,6,https://api.github.com/repos/Homebrew/brew/pulls/18801
Homebrew/brew,18800,EricFromCanada,2024-11-22T01:52:41Z,2024-11-24T20:12:51Z,2024-11-24T20:12:51Z,2,"MikeMcQuaid, ZhongRuoyu","7.15, 4.87",7.149166666666667,66.33611111111111,36,3,https://api.github.com/repos/Homebrew/brew/pulls/18800
Homebrew/brew,18798,EricFromCanada,2024-11-21T22:21:54Z,2024-11-22T00:25:32Z,2024-11-22T00:25:32Z,1,Bo98,2.06,2.0591666666666666,2.0605555555555557,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18798
Homebrew/brew,18793,jaminthorns,2024-11-20T15:56:56Z,2024-11-21T08:43:25Z,2024-11-21T08:43:25Z,3,"reitermarkus, reitermarkus, MikeMcQuaid","6.80, 0.02, 9.95",6.8036111111111115,16.774722222222223,27,5,https://api.github.com/repos/Homebrew/brew/pulls/18793
Homebrew/brew,18792,MikeMcQuaid,2024-11-20T11:34:32Z,2024-11-20T11:53:44Z,2024-11-20T11:53:44Z,1,ZhongRuoyu,0.32,0.31972222222222224,0.32,6,1,https://api.github.com/repos/Homebrew/brew/pulls/18792
